Plataforma;Tabla BD;Tag Tabla API;Campo BD;Tag Campo API;Tipo Dato;Formato;Campo personalizado de usuario;Etiqueta;Ayuda;Tipo;Tag Tabla GraphQL;Tag Campo GraphQL
API;gvofcab;salesoffers;cod_via;street_type;character;X(2);no;Código Vía;Introduzca Sigla de la vía pública;excluido;sales_offer                                       ;street_type              
API;gvofcab;salesoffers;cod_via_m;shipping_street_type;character;X(2);no;Código Vía Mercaderías;Código de Vía;opcional;sales_offer                                       ;shipping_street_type     
API;gvofcab;salesoffers;cop_cli;is_potential_customer;logical;C/P;no;Cliente / Cliente Potencial;Cliente o Cliente Potencial;opcional;sales_offer                                       ;is_potential_customer    
API;gvofcab;salesoffers;cos_ofe;cost;decimal;->>>,>>>,>>9.99999;no;Coste;Introduzca Coste;excluido;sales_offer                                       ;cost                     
API;gvofcab;salesoffers;dec1_al;user_dec1;decimal;->>,>>>,>>9.999;yes;UsrDec1_gvofcab;decimal1Usr;opcional;sales_offer                                       ;user_dec1                
API;gvofcab;salesoffers;dec2_al;user_dec2;decimal;->>,>>>,>>9.999;yes;UsrDec2_gvofcab;decimal2Usr;opcional;sales_offer                                       ;user_dec2                
API;gvofcab;salesoffers;dec3_al;user_dec3;decimal;->>,>>>,>>9.999;yes;UsrDec3_gvofcab;decimal3Usr;opcional;sales_offer                                       ;user_dec3                
API;gvofcab;salesoffers;dec4_al;user_dec4;decimal;->>,>>>,>>9.999;yes;UsrDec4_gvofcab;decimal4Usr;opcional;sales_offer                                       ;user_dec4                
API;gvofcab;salesoffers;dec5_al;user_dec5;decimal;->>,>>>,>>9.999;yes;UsrDec5_gvofcab;decimal5Usr;opcional;sales_offer                                       ;user_dec5                
API;gvofcab;salesoffers;dec6_al;user_dec6;decimal;->>,>>>,>>9.999;yes;UsrDec6_gvofcab;decimal6Usr;opcional;sales_offer                                       ;user_dec6                
API;gvofcab;salesoffers;des_ofe;description;character;x(40);no;Descripción;Introduzca descripción;opcional;sales_offer                                       ;description              
API;gvofcab;salesoffers;die_ofe;delivery_days;integer;999;no;Días Entrega;Días de Entrega a partir de la Aceptación de la Oferta;excluido;sales_offer                                       ;delivery_days            
API;gvofcab;salesoffers;dir_cli;street_name;character;x(55);no;Dirección Cliente;Introduzca la Dirección del Cliente;opcional;sales_offer                                       ;street_name              
API;gvofcab;salesoffers;dir_mer;shipping_street_name;character;X(55);no;Dirección Entrega Pedido;Dirección de Entrega del Pedido;opcional;sales_offer                                       ;shipping_street_name     
API;gvofcab;salesoffers;doc_ofe;origin_document_id;character;X(12);no;Documento Origen;Código Solicitud de Precios Externa;opcional;sales_offer                                       ;origin_document_id       
API;gvofcab;salesoffers;don_ofe;origin_type;character;X;no;Procedencia;Procedencia: (F)ax (M)ostrador (R)eprest. (T)eléfono (V)arios;excluido;sales_offer                                       ;origin_type              
API;gvofcab;salesoffers;dpo_cli;postal_code;integer;99999;no;Distrito Postal Cliente;Introduzca el Distrito Postal del Cliente;opcional;sales_offer                                       ;postal_code              
API;gvofcab;salesoffers;dpo_mer;shipping_postal_code;integer;99999;no;Distrito Postal Entrega;Distrito Postal de la entrega;opcional;sales_offer                                       ;shipping_postal_code     
API;gvofcab;salesoffers;dpp_ofe;prompt_payment_discount;decimal;->9.99;no;Descuento Pronto Pago;Introduzca Dto. Pronto Pago.;opcional;sales_offer                                       ;prompt_payment_discount  
API;gvofcab;salesoffers;edi1_al;user_edi1;character;X(1000);yes;UsrEdi1_gvofcab;editor1Usr;opcional;sales_offer                                       ;user_edi1                
API;gvofcab;salesoffers;edi2_al;user_edi2;character;X(1000);yes;UsrEdi2_gvofcab;editor2Usr;opcional;sales_offer                                       ;user_edi2                
API;gvofcab;salesoffers;edic_ofe;editing_state;character;x(3);no;Estado Edición;"CRE - Creación, WRI - Modificacion, """" - Finalizacion";excluido;sales_offer                                       ;editing_state            
API;gvofcab;salesoffers;ema_mer;email;character;X(60);no;E-mail;E-mail;opcional;sales_offer                                       ;email                    
API;gvofcab;salesoffers;ema_ofe;sent_by_email;logical;Si/No;no;Enviado por Email;;excluido;sales_offer                                       ;sent_by_email            
API;gvofcab;salesoffers;emb_ofe;packaging_cost;decimal;>>>,>>9.99;no;Coste Embalaje;Introduzca el Coste del Embalaje;opcional;sales_offer                                       ;packaging_cost           
API;gvofcab;salesoffers;fax_mer;fax;character;X(18);no;Fax;Fax de la dirección de entrega;opcional;sales_offer                                       ;fax                      
API;gvofcab;salesoffers;fax_ofe;sent_by_fax;logical;Si/No;no;Enviado por Fax;;excluido;sales_offer                                       ;sent_by_fax              
API;gvofcab;salesoffers;fcad_ofe;expiration_date;date;99/99/9999;no;Fecha Caducidad;Fecha de Caducidad de la Oferta;opcional;sales_offer                                       ;expiration_date          
API;gvofcab;salesoffers;fec1_al;user_date1;date;99/99/9999;yes;UsrFec1_gvofcab;fecha1Usr;opcional;sales_offer                                       ;user_fec1                
API;gvofcab;salesoffers;fec2_al;user_date2;date;99/99/9999;yes;UsrFec2_gvofcab;fecha2Usr;opcional;sales_offer                                       ;user_fec2                
API;gvofcab;salesoffers;fec3_al;user_date3;date;99/99/9999;yes;UsrFec3_gvofcab;fecha3Usr;opcional;sales_offer                                       ;user_fec3                
API;gvofcab;salesoffers;fec_ofe;date;date;99/99/9999;no;Fecha Oferta;;opcional;sales_offer                                       ;date                     
API;gvofcab;salesoffers;fer_ofe;closure_date;date;99/99/9999;no;Fecha Resolución;Introduzca Fecha Resolución;excluido;sales_offer                                       ;closure_date             
API;gvofcab;salesoffers;fre_ofe;registration_date;date;99/99/9999;no;Fecha Registro;Introduzca la Fecha de Registro;excluido;sales_offer                                       ;registration_date        
API;gvofcab;salesoffers;fum_ofe;last_modified_date;date;99/99/9999;no;Última Fecha Modificación;Última Fecha Modificación;excluido;sales_offer                                       ;last_modified_date       
API;gvofcab;salesoffers;hre_ofe;registration_time;character;99:99;no;Hora Registro;Hora Registro;excluido;sales_offer                                       ;registration_time        
API;gvofcab;salesoffers;id_g2g;goconnect_id;Int64;99999999999999999999;no;Id único G2G;;opcional;sales_offer                                       ;goconnect_id             
API;gvofcab;salesoffers;Id_unico;unique_id;int64;99999999999999999999;no;Id único;;opcional;sales_offer                                       ;unique_id                
API;gvofcab;salesoffers;Id_unico_pc;purchase_order_unique_id;character;99999999999999999999;no;Id único Pedido Compra;;opcional;sales_offer                                       ;unique_id_pc             
API;gvofcab;salesoffers;Iiv_ofe1;vat_amount_1;decimal;->>>,>>>,>>9.99;no;Importe IVA [1];Introduzca Importe IVA [1];excluido;sales_offer                                       ;vat_amount_1             
API;gvofcab;salesoffers;Iiv_ofe2;vat_amount_2;decimal;->>>,>>>,>>9.99;no;Importe IVA [2];Introduzca Importe IVA [2];excluido;sales_offer                                       ;vat_amount_2             
API;gvofcab;salesoffers;Iiv_ofe3;vat_amount_3;decimal;->>>,>>>,>>9.99;no;Importe IVA [3];Introduzca Importe IVA [3];excluido;sales_offer                                       ;vat_amount_3             
API;gvofcab;salesoffers;ipb_ofe;retention_base;decimal;>>>,>>>,>>9.99;no;Base Imponible IRPF;Introduzca la Base a la que se Aplica el % de IRPF;excluido;sales_offer                                       ;retention_base           
API;gvofcab;salesoffers;ipf_ofe;retention_rate;decimal;>9.99;no;IRPF;Introduzca el % de IRPF a Aplicar en Oferta;excluido;sales_offer                                       ;retention_rate           
API;gvofcab;salesoffers;ipi_ofe;retention_amount;decimal;>,>>>,>>9.99;no;Importe IRPF;Valide ó Introduzca el Importe del IRPF;excluido;sales_offer                                       ;retention_amount         
API;gvofcab;salesoffers;irq_ofe1;sales_equalization_amount_1;decimal;->>>,>>>,>>9.99;no;Importe Recargo Equivalencia 1;Importe del Recargo de Equivalencia [1];excluido;sales_offer                                       ;sales_equalization_amount
API;gvofcab;salesoffers;irq_ofe2;sales_equalization_amount_2;decimal;->>>,>>>,>>9.99;no;Importe Recargo Equivalencia 2;Importe del Recargo de Equivalencia [2];excluido;sales_offer                                       ;sales_equalization_amount
API;gvofcab;salesoffers;irq_ofe3;sales_equalization_amount_3;decimal;->>>,>>>,>>9.99;no;Importe Recargo Equivalencia 3;Importe del Recargo de Equivalencia [3];excluido;sales_offer                                       ;sales_equalization_amount
API;gvofcab;salesoffers;iva_ofe1;vat_rate_1;decimal;>9.99;no;Porcentaje IVA 1;Introduzca % de IVA [1];excluido;sales_offer                                       ;vat_rate_1               
API;gvofcab;salesoffers;iva_ofe2;vat_rate_2;decimal;>9.99;no;Porcentaje IVA 2;Introduzca % de IVA [2];excluido;sales_offer                                       ;vat_rate_2               
API;gvofcab;salesoffers;iva_ofe3;vat_rate_3;decimal;>9.99;no;Porcentaje IVA 3;Introduzca % de IVA [3];excluido;sales_offer                                       ;vat_rate_3               
API;gvofcab;salesoffers;la1_ofe;latitude_degrees;integer;-99;no;Latitud grados;Latitud (grados);excluido;sales_offer                                       ;latitude_degrees         
API;gvofcab;salesoffers;la2_ofe;latitude_minutes;integer;99;no;Latitud minutos;Latitud (minutos);excluido;sales_offer                                       ;latitude_minutes         
API;gvofcab;salesoffers;la3_ofe;latitude_seconds;integer;99;no;Latitud segundos;Latitud ( segundos );excluido;sales_offer                                       ;latitude_seconds         
API;gvofcab;salesoffers;lo1_ofe;longitude_degrees;integer;999;no;Longitud grados;Longitud ( grados );excluido;sales_offer                                       ;longitude_degrees        
API;gvofcab;salesoffers;lo2_ofe;longitude_minutes;integer;99;no;Longitud minutos;Longitud ( minutos );excluido;sales_offer                                       ;longitude_minutes        
API;gvofcab;salesoffers;lo3_ofe;longitude_seconds;integer;99;no;Longitud segundos;Longitud  (segundos);excluido;sales_offer                                       ;longitude_seconds        
API;gvofcab;salesoffers;mau_ofe;has_authorized_margins;logical;yes/no;no;Márgenes Autorizados;Márgenes Autorizados;excluido;sales_offer                                       ;has_authorized_margins   
API;gvofcab;salesoffers;num_cli;street_number;character;X(4);no;Número vía publica;Introduzca número de la vía pública;opcional;sales_offer                                       ;street_number            
API;gvofcab;salesoffers;num_cpp;purchase_order_id;integer;9999999;no;Pedido Compra;Pedido de Compra;opcional;sales_offer                                       ;                         
API;gvofcab;salesoffers;num_mer;shipping_street_number;character;X(4);no;Número vía entrega;Número de la via de la entrega;opcional;sales_offer                                       ;shipping_street_number   
API;gvofcab;salesoffers;obs_ofe;notes;character;x(400);no;Observaciones;Introduzca las Observaciones a cerca del Cliente;opcional;sales_offer                                       ;notes                    
API;gvofcab;salesoffers;ofep_cpp;supplier_offer;character;x(30);no;Oferta Proveedor;Oferta Proveedor;opcional;sales_offer                                       ;                         
